imagen_path,width,height,formato,modo,bits,brillo,saturation
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00014_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,224.6931610107422,164.06724548339844
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00032_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,147.1154022216797,164.01034545898438
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00005_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,209.2528533935547,157.08058166503906
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00005_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,189.0400390625,149.43814086914062
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00032_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,173.68634033203125,166.7816619873047
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00001_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,200.995361328125,164.3033905029297
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00011_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,187.26602172851562,165.1116180419922
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00029_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,210.30458068847656,164.29322814941406
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00024_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,180.3428497314453,165.1033935546875
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00013_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,198.8880615234375,160.96591186523438
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00020_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,158.32647705078125,150.86163330078125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00019_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,197.8256378173828,163.1519775390625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00019_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,181.83523559570312,164.26608276367188
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00008_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,167.41741943359375,148.483642578125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00017_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,193.78482055664062,148.259033203125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00004_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,178.756591796875,159.0376739501953
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00022_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,140.57797241210938,165.0577392578125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00033_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,129.8548583984375,165.37489318847656
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00028_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,220.36790466308594,151.4034423828125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00025_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,139.57884216308594,145.25216674804688
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00012_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,215.5712890625,138.0376739501953
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00021_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,141.81915283203125,145.06558227539062
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00004_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,172.05287170410156,153.04910278320312
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00016_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,190.33631896972656,153.12205505371094
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00009_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,142.453369140625,149.95582580566406
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00031_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,158.1424560546875,176.7831573486328
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00008_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,170.23165893554688,153.59169006347656
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00001_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,169.26910400390625,176.13731384277344
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00006_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,17.101852416992188,180.91415405273438
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00019_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,191.70762634277344,157.0053253173828
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00035_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,133.7137908935547,164.533447265625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00002_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,205.69107055664062,170.81719970703125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00029_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,223.15074157714844,163.77261352539062
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00009_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,137.50241088867188,155.52845764160156
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00010_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,94.79110717773438,126.54559326171875
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00027_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,195.7591552734375,164.49276733398438
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00014_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,198.45993041992188,155.3864288330078
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00027_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,148.71783447265625,167.01983642578125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00023_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,172.44876098632812,150.10496520996094
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00030_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,200.54974365234375,146.08834838867188
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00018_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,155.69578552246094,163.37802124023438
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00007_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,179.07586669921875,158.87155151367188
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00034_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,178.13626098632812,173.0472412109375
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00032_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,142.0690155029297,175.4934539794922
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00003_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,221.8497314453125,161.44969177246094
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00011_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,210.45716857910156,160.8290252685547
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00014_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,190.79893493652344,165.3438720703125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00026_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,226.94451904296875,158.16917419433594
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00015_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,200.21463012695312,154.4586181640625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00022_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,144.25439453125,154.98703002929688
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00022_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,135.16017150878906,144.81275939941406
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00015_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,168.2873992919922,139.86373901367188
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00033_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,144.81500244140625,168.6664581298828
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00026_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,217.68601989746094,155.8136749267578
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00013_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,165.625244140625,162.38279724121094
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00011_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,218.5776824951172,162.99232482910156
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00003_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,227.1990509033203,162.43594360351562
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00034_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,167.76129150390625,170.68618774414062
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00035_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,126.34092712402344,177.20974731445312
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00012_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,216.67080688476562,139.5577392578125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00007_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,177.64505004882812,157.89913940429688
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00021_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,174.42103576660156,162.32273864746094
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00018_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,160.7405548095703,165.75550842285156
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00030_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,205.71961975097656,155.82066345214844
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00023_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,173.77914428710938,161.808837890625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00005_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,194.55422973632812,158.48020935058594
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00020_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,149.37704467773438,157.69456481933594
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00014_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,218.92706298828125,164.45594787597656
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00027_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,180.81753540039062,161.4226837158203
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00010_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,91.850341796875,125.69033813476562
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00028_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,207.08070373535156,154.68434143066406
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00002_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,213.74925231933594,163.46463012695312
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00024_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,178.4989471435547,167.5556640625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00035_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,148.22129821777344,167.2576446533203
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00019_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,199.88995361328125,165.36868286132812
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00006_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,17.605514526367188,182.12322998046875
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00006_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,17.39605712890625,174.9086151123047
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00031_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,156.8197784423828,175.09762573242188
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00017_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,218.21609497070312,165.77320861816406
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00009_mkACE_resized_aug4.JPEG,256,256,JPEG,RGB,8,144.58778381347656,171.25001525878906
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00017_mkACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,127.09552001953125,141.67686462402344
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00020_mkACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,172.33428955078125,152.72750854492188
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00003_mkACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,179.5492706298828,149.4979248046875
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00002_mkACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,163.1749267578125,158.73843383789062
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00010_mkACE_resized.JPEG,256,256,JPEG,RGB,8,160.87213134765625,158.8305206298828
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00006_mkACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,177.2905731201172,138.10882568359375
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00007_mkACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,174.31272888183594,165.46585083007812
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00013_mkACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,141.4409942626953,144.03512573242188
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00019_mkACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,179.23780822753906,150.15016174316406
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00001_mkACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,148.9574737548828,150.8442840576172
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00022_mkACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,134.46044921875,153.3328857421875
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00015_mkACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,157.18365478515625,155.54025268554688
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00011_mkACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,171.39720153808594,153.4515380859375
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00005_mkACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,152.08815002441406,160.8367919921875
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00020_mkACE_resized.JPEG,256,256,JPEG,RGB,8,155.36561584472656,158.40292358398438
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00023_mkACE_resized.JPEG,256,256,JPEG,RGB,8,139.55821228027344,154.6041259765625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00010_mkACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,169.8990478515625,157.82220458984375
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00011_mkACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,168.68222045898438,153.45860290527344
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00005_mkACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,159.7009735107422,160.3534698486328
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00001_mkACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,161.11477661132812,160.04647827148438
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00022_mkACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,142.48419189453125,151.83395385742188
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00015_mkACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,149.29542541503906,145.22671508789062
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00023_mkACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,135.76190185546875,143.42303466796875
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00014_mkACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,150.6562957763672,143.48672485351562
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00007_mkACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,173.15850830078125,167.4449920654297
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00019_mkACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,166.00830078125,141.50955200195312
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00013_mkACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,129.39295959472656,131.94265747070312
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00003_mkACE_resized.jpeg,256,256,JPEG,RGB,8,184.16183471679688,152.68093872070312
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00018_mkACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,166.1251220703125,129.9470672607422
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00017_mkACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,128.8129119873047,139.84832763671875
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00020_mkACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,178.0064697265625,149.44552612304688
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00003_mkACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,183.07168579101562,146.44485473632812
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00013_mkACE_resized.JPEG,256,256,JPEG,RGB,8,130.53050231933594,149.48008728027344
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00023_mkACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,137.18109130859375,152.1422119140625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00014_mkACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,157.06210327148438,152.77598571777344
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00022_mkACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,134.2402801513672,153.6088104248047
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00005_mkACE_resized.jpeg,256,256,JPEG,RGB,8,139.6592254638672,173.1254119873047
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00015_mkACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,151.30661010742188,142.92724609375
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00008_mkACE_resized.jpeg,256,256,JPEG,RGB,8,135.1541290283203,179.71871948242188
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00011_mkACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,159.64378356933594,155.6256561279297
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00018_mkACE_resized.JPEG,256,256,JPEG,RGB,8,169.0399627685547,149.93411254882812
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00010_mkACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,168.27618408203125,157.36166381835938
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00004_mkACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,214.85401916503906,162.58453369140625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00015_mkACE_resized.JPEG,256,256,JPEG,RGB,8,151.42147827148438,158.9451141357422
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00009_mkACE_resized_aug2.JPEG,256,256,JPEG,RGB,8,144.9073486328125,171.40626525878906
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00016_mkACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,158.4470977783203,156.86544799804688
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00002_mkACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,158.7243194580078,158.5983428955078
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00008_mkACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,144.90927124023438,173.06785583496094
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/02_MKAcetaminofen/00021_mkACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,150.67140197753906,136.90426635742188
