imagen_path,width,height,formato,modo,bits,b,g,r,hue,brillo,saturation
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00025_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,61.44178771972656,155.0011444091797,170.0371551513672,24.50408935546875,164.54473876953125,170.3367462158203
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00028_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,27.6795654296875,121.48898315429688,151.7667694091797,25.491867065429688,210.02662658691406,154.95980834960938
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00002_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,49.24934387207031,156.06072998046875,163.80690002441406,31.193084716796875,189.30943298339844,173.2775421142578
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00033_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,79.10711669921875,150.9672088623047,169.39356994628906,26.65753173828125,138.82936096191406,171.44151306152344
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00004_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,44.53471374511719,127.39543151855469,142.57034301757812,25.202621459960938,167.48165893554688,142.7244415283203
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00030_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,31.238311767578125,114.66532897949219,152.37203979492188,23.230941772460938,206.609130859375,154.57611083984375
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00003_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,42.49261474609375,138.0124969482422,160.21693420410156,31.82080078125,193.9236602783203,164.5470733642578
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00009_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,60.94219970703125,136.53163146972656,152.90304565429688,26.31109619140625,148.9424591064453,153.15353393554688
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00016_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,36.24375915527344,139.52565002441406,156.652099609375,29.921890258789062,194.1101531982422,157.35208129882812
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00021_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,60.471099853515625,136.7150421142578,158.3620147705078,29.03314208984375,162.47842407226562,161.51177978515625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00012_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,23.154708862304688,106.00798034667969,135.92770385742188,31.828384399414062,222.8751220703125,140.7191925048828
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00003_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,27.884033203125,122.01889038085938,146.37196350097656,30.250991821289062,201.7187042236328,150.8340606689453
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00025_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,60.39256286621094,149.07049560546875,163.83058166503906,24.415359497070312,161.45635986328125,164.138427734375
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00028_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,23.031280517578125,117.001708984375,149.70669555664062,25.682220458984375,216.64248657226562,153.4368438720703
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00011_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,34.65753173828125,131.71322631835938,158.61549377441406,28.591400146484375,206.5255126953125,163.14443969726562
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00033_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,76.06423950195312,145.3172607421875,163.7434539794922,28.34033203125,141.2280731201172,166.62939453125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00022_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,62.82115173339844,158.2543182373047,171.5153045654297,26.374343872070312,154.18113708496094,171.63668823242188
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00025_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,71.23492431640625,151.63414001464844,164.0618438720703,24.140670776367188,144.5305938720703,164.33543395996094
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00004_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,47.88151550292969,144.1706085205078,160.6705322265625,25.417709350585938,178.2704315185547,160.75291442871094
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00017_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,36.413177490234375,131.05921936035156,157.1739501953125,31.125152587890625,201.84854125976562,161.15121459960938
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00008_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,44.668365478515625,134.90394592285156,149.0235137939453,26.687042236328125,171.5980682373047,149.11715698242188
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00006_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,176.80198669433594,177.92596435546875,175.9967803955078,45.58723449707031,16.635910034179688,180.61737060546875
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00020_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,57.57063293457031,127.17073059082031,141.7635955810547,26.08843994140625,153.0701141357422,145.340087890625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00035_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,80.02828979492188,147.376953125,165.7700958251953,31.954635620117188,146.56588745117188,171.21923828125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00013_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,47.23252868652344,119.29183959960938,143.43785095214844,25.781219482421875,170.38902282714844,146.40444946289062
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00024_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,42.86973571777344,147.0762939453125,162.49490356445312,26.145431518554688,179.2158660888672,162.59869384765625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00030_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,33.735137939453125,124.7874755859375,157.04693603515625,25.686553955078125,205.8123321533203,160.02049255371094
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00016_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,43.72784423828125,136.75320434570312,152.58685302734375,28.64654541015625,177.45046997070312,153.24893188476562
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00029_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,34.35752868652344,134.47889709472656,161.1423797607422,30.752731323242188,206.36061096191406,165.08453369140625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00027_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,62.46217346191406,150.32833862304688,165.33404541015625,25.850006103515625,163.13778686523438,165.86468505859375
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00001_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,39.60054016113281,125.85514831542969,163.31503295898438,23.049102783203125,196.83547973632812,163.83895874023438
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00014_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,23.75787353515625,127.16319274902344,158.38441467285156,31.592758178710938,224.6931610107422,164.06724548339844
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00032_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,69.56423950195312,147.16334533691406,161.3892364501953,29.417312622070312,147.1154022216797,164.01034545898438
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00005_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,30.730422973632812,124.97621154785156,153.52359008789062,24.706222534179688,209.2528533935547,157.08058166503906
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00005_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,38.40275573730469,124.88356018066406,146.1458282470703,27.119522094726562,189.0400390625,149.43814086914062
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00032_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,52.1929931640625,144.077880859375,163.8304443359375,26.631668090820312,173.68634033203125,166.7816619873047
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00001_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,36.51275634765625,125.35551452636719,163.65394592285156,22.029541015625,200.995361328125,164.3033905029297
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00011_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,47.557403564453125,137.1938934326172,161.25465393066406,28.494232177734375,187.26602172851562,165.1116180419922
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00029_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,31.482162475585938,132.04078674316406,160.09571838378906,31.559616088867188,210.30458068847656,164.29322814941406
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00024_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,42.87353515625,149.2003631591797,165.03121948242188,25.686660766601562,180.3428497314453,165.1033935546875
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00013_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,40.64552307128906,125.44569396972656,156.8159942626953,24.950820922851562,198.8880615234375,160.96591186523438
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00020_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,58.21107482910156,131.8760986328125,146.6851806640625,27.741195678710938,158.32647705078125,150.86163330078125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00019_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,37.824951171875,143.96827697753906,162.08761596679688,32.21246337890625,197.8256378173828,163.1519775390625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00019_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,48.62394714355469,146.8975067138672,163.40121459960938,30.434295654296875,181.83523559570312,164.26608276367188
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00008_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,44.87635803222656,134.770263671875,148.4092559814453,26.239501953125,167.41741943359375,148.483642578125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00017_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,29.4483642578125,118.55937194824219,144.42196655273438,29.675674438476562,193.78482055664062,148.259033203125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00004_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,46.57981872558594,143.14466857910156,158.9423065185547,25.914840698242188,178.756591796875,159.0376739501953
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00022_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,71.37614440917969,152.09780883789062,164.88038635253906,25.883956909179688,140.57797241210938,165.0577392578125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00033_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,81.87515258789062,146.84292602539062,162.62905883789062,28.913848876953125,129.8548583984375,165.37489318847656
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00028_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,20.013763427734375,109.01229858398438,147.96530151367188,24.278121948242188,220.36790466308594,151.4034423828125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00025_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,59.33905029296875,133.2003631591797,144.95278930664062,23.360641479492188,139.57884216308594,145.25216674804688
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00012_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,26.150833129882812,106.31236267089844,133.7374725341797,31.534408569335938,215.5712890625,138.0376739501953
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00021_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,59.433135986328125,124.14299011230469,142.39808654785156,27.003005981445312,141.81915283203125,145.06558227539062
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00004_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,50.56858825683594,136.54588317871094,152.9379119873047,24.993820190429688,172.05287170410156,153.04910278320312
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00016_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,36.9879150390625,136.05563354492188,152.41122436523438,30.023681640625,190.33631896972656,153.12205505371094
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00009_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,64.32624816894531,134.39065551757812,149.6751708984375,26.849807739257812,142.453369140625,149.95582580566406
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00031_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,65.939697265625,157.0027313232422,174.40415954589844,27.177566528320312,158.1424560546875,176.7831573486328
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00008_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,45.65602111816406,139.57562255859375,153.52842712402344,26.264144897460938,170.23165893554688,153.59169006347656
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00001_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,67.78660583496094,144.740234375,174.95701599121094,27.421966552734375,169.26910400390625,176.13731384277344
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00006_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,177.54385375976562,178.41383361816406,175.5848846435547,49.1917724609375,17.101852416992188,180.91415405273438
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00019_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,38.46736145019531,138.97171020507812,156.02874755859375,32.11424255371094,191.70762634277344,157.0053253173828
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00035_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,84.259033203125,143.76223754882812,159.33042907714844,33.53564453125,133.7137908935547,164.533447265625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00002_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,36.27430725097656,151.14764404296875,161.73007202148438,29.445114135742188,205.69107055664062,170.81719970703125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00029_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,23.578506469726562,128.24380493164062,158.70286560058594,32.34980773925781,223.15074157714844,163.77261352539062
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00009_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,72.22111511230469,140.2006072998047,155.15611267089844,26.9674072265625,137.50241088867188,155.52845764160156
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00010_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,80.70396423339844,113.9857177734375,125.15129089355469,21.186691284179688,94.79110717773438,126.54559326171875
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00027_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,39.660430908203125,144.7943115234375,164.14756774902344,25.142532348632812,195.7591552734375,164.49276733398438
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00014_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,34.037506103515625,125.01324462890625,150.88600158691406,29.558807373046875,198.45993041992188,155.3864288330078
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00027_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,72.95182800292969,152.7894287109375,166.3591766357422,26.517410278320312,148.71783447265625,167.01983642578125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00023_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,47.86940002441406,121.29161071777344,147.50477600097656,25.788162231445312,172.44876098632812,150.10496520996094
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00030_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,30.476287841796875,112.11752319335938,143.75778198242188,25.440322875976562,200.54974365234375,146.08834838867188
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00018_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,65.49308776855469,143.2825164794922,162.2397918701172,29.205673217773438,155.69578552246094,163.37802124023438
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00007_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,43.26454162597656,143.3563690185547,158.8107147216797,25.614837646484375,179.07586669921875,158.87155151367188
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00034_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,56.506927490234375,149.7696990966797,168.72740173339844,30.134902954101562,178.13626098632812,173.0472412109375
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00032_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,80.35150146484375,158.4359588623047,172.234375,30.740966796875,142.0690155029297,175.4934539794922
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00003_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,22.645645141601562,126.73402404785156,156.5257110595703,30.399276733398438,221.8497314453125,161.44969177246094
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00011_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,31.915206909179688,128.4920196533203,155.95933532714844,29.7735595703125,210.45716857910156,160.8290252685547
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00014_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,45.49900817871094,137.1678466796875,161.11343383789062,29.810379028320312,190.79893493652344,165.3438720703125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00026_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,17.395294189453125,141.20982360839844,157.4419708251953,25.93145751953125,226.94451904296875,158.16917419433594
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00015_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,33.503753662109375,131.06460571289062,154.18775939941406,23.920654296875,200.21463012695312,154.4586181640625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00022_descongelACE_resized._aug2.JPEG,256,256,JPEG,RGB,8,61.589569091796875,142.51898193359375,154.818359375,26.463775634765625,144.25439453125,154.98703002929688
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00022_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,57.78120422363281,133.34591674804688,144.6778564453125,24.8704833984375,135.16017150878906,144.81275939941406
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00015_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,43.78486633300781,121.72981262207031,139.48805236816406,25.377731323242188,168.2873992919922,139.86373901367188
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00033_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,73.36114501953125,146.5308837890625,166.32276916503906,26.544143676757812,144.81500244140625,168.6664581298828
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00026_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,22.445556640625,141.121826171875,154.9217987060547,26.994155883789062,217.68601989746094,155.8136749267578
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00013_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,61.31135559082031,135.25462341308594,159.22824096679688,26.20458984375,165.625244140625,162.38279724121094
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00011_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,27.193710327148438,127.86286926269531,157.66000366210938,29.065139770507812,218.5776824951172,162.99232482910156
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00003_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,19.774383544921875,128.92625427246094,157.04095458984375,30.492385864257812,227.1990509033203,162.43594360351562
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00034_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,62.658355712890625,149.89906311035156,166.52822875976562,31.50067138671875,167.76129150390625,170.68618774414062
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00035_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,100.35111999511719,157.11947631835938,170.13388061523438,37.21434020996094,126.34092712402344,177.20974731445312
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00012_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,25.997665405273438,105.8587646484375,135.40943908691406,31.306869506835938,216.67080688476562,139.5577392578125
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00007_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,43.595977783203125,142.49876403808594,157.81727600097656,25.6839599609375,177.64505004882812,157.89913940429688
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00021_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,53.12611389160156,134.73580932617188,158.6995849609375,29.462020874023438,174.42103576660156,162.32273864746094
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00018_descongelACE_resized._aug0.JPEG,256,256,JPEG,RGB,8,63.35044860839844,144.28143310546875,164.2865447998047,29.854751586914062,160.7405548095703,165.75550842285156
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00030_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,32.49003601074219,116.16204833984375,153.13595581054688,23.447494506835938,205.71961975097656,155.82066345214844
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00023_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,55.065185546875,132.69378662109375,158.99981689453125,25.533645629882812,173.77914428710938,161.808837890625
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00005_descongelACE_resized._aug4.JPEG,256,256,JPEG,RGB,8,40.24639892578125,132.7115020751953,154.88983154296875,26.661529541015625,194.55422973632812,158.48020935058594
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00020_descongelACE_resized.JPEG,256,256,JPEG,RGB,8,67.84126281738281,137.8289031982422,154.11550903320312,26.513839721679688,149.37704467773438,157.69456481933594
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00014_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,27.611175537109375,129.60911560058594,158.95310974121094,30.8875732421875,218.92706298828125,164.45594787597656
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00027_descongelACE_resized._aug3.JPEG,256,256,JPEG,RGB,8,47.55082702636719,143.53672790527344,161.10494995117188,25.282821655273438,180.81753540039062,161.4226837158203
/Users/chocoplot/Documents/codeLAB/signal_Recognition/python/Proyecto/datasets/Dataset_Final/01_Descongel/00010_descongelACE_resized._aug1.JPEG,256,256,JPEG,RGB,8,81.59222412109375,112.1912841796875,124.73968505859375,20.588592529296875,91.850341796875,125.69033813476562
